h_2_0,h_2_1,h_2_2,h_2_3,h_2_4,h_2_5,h_2_6,h_2_7,h_2_8,h_2_9,h_2_10,h_2_11,h_2_12,h_2_13,h_2_14,h_2_15,h_2_16,h_2_17,h_2_18,h_2_19,h_2_20,h_2_21,h_2_22,h_2_23,h_2_24,h_2_25,h_2_26,h_2_27
-0.8418309,-0.9507146,-0.638995,0.99873304,0.7810878,0.9171893,-0.9999834,0.7619933,-0.98563534,0.99586564,0.5692951,-0.999997,0.7341235,-0.36657602,0.18569633,-0.99725,-0.9866676,0.94654137,-0.94135714,0.9855558,0.9905245,0.564731,0.99951637,-0.9916932,0.06550244,-0.98925257,-0.40748015,0.9408562
-0.99917,-0.9986326,-0.99998945,-0.9966563,-0.11655257,0.9988434,0.23240568,-0.9999995,0.99967396,-0.99896556,0.99962455,0.9977979,0.9999999,0.9971302,0.91042227,-0.9996614,-0.89134264,-0.96891093,0.17962183,-0.99959993,-0.93519187,0.9289136,0.97449756,0.9999994,-0.9890098,-0.9990862,-0.9997895,0.8685746
-0.99997205,-0.9998809,-0.99966913,-0.7107638,-0.9701189,0.99998134,-0.7153185,-0.9997616,0.99962497,0.9688973,0.99988043,-0.99606097,0.9999444,0.9995713,0.9998221,-0.9998675,-0.9912084,0.3359285,-0.99437493,-0.9982823,-0.79099965,0.99815595,0.9999098,0.99938476,-0.99811506,-0.9999446,-0.9967919,0.99356645
-0.9993589,-0.71395355,-0.548825,-0.934744,0.72066706,0.9999721,-0.97382087,-0.60403746,-0.17053694,0.931266,-0.35272038,-0.99999994,0.9197981,-0.24935775,0.9112727,-0.99969864,-0.9980149,0.24772479,-0.92995566,-0.6486321,0.7801828,0.9997555,0.999961,-0.61813605,-0.6022416,-0.98009384,-0.499102,0.99138325
-0.99999136,-0.99994946,-0.99940544,-0.9929249,-0.97838396,0.99999833,0.78245515,-0.9998517,0.99996954,0.93810844,0.999943,-0.9991071,0.999924,0.99997425,0.99994457,-0.99993765,-0.9943865,0.65739197,-0.99737644,-0.9996604,-0.9920728,0.9999799,0.9999847,0.99992347,-0.9989719,-0.99998575,-0.9981618,0.99351835
-0.86128235,-0.9985682,-0.9999589,-0.28738436,0.16873479,-0.3540865,-0.18328367,-0.99998444,0.999277,-0.8888687,0.99973166,0.9999598,0.9999989,0.99848336,0.34751084,-0.99669844,-0.9770413,0.111208275,-0.36873826,-0.6260732,-0.90061885,0.097663954,-0.72211355,0.9999958,-0.9884363,-0.9979103,-0.99743074,0.9610217
-0.9998591,-0.9993821,-0.99975765,0.8872553,-0.026347136,0.9999061,-0.9992582,-0.9980855,0.9741549,0.955818,0.9987111,-0.9999675,0.99965954,0.98995364,0.9995885,-0.9999504,-0.9930945,0.96352196,-0.99377203,-0.71777165,0.42174906,0.99132454,0.99989635,0.33903146,-0.9342321,-0.9935586,-0.9983357,0.99843174
-0.9141255,-0.48001263,0.75015277,0.48864827,0.9847991,0.99901515,-0.9909935,0.9596443,-0.8609806,0.99833155,-0.2259233,-1.0,-0.6896641,-0.91548455,-0.36705706,-0.9996635,-0.99743795,0.6231116,-0.96234685,0.8546859,0.6096509,0.9999067,0.99994206,-0.992226,-0.759881,-0.9350568,0.6736079,0.975478
-0.99994874,-0.999825,-0.9997949,-0.9990804,-0.8369195,0.9999965,0.5771008,-0.99999684,0.9999405,-0.8833629,0.999985,0.55660486,0.9999984,0.9998017,0.9981588,-0.9998618,-0.95828927,-0.9557009,-0.57227373,-0.9999827,-0.9864945,0.9965239,0.99960476,0.9999997,-0.9992668,-0.9999912,-0.9969762,0.98747593
-0.9989075,-0.99967307,-0.9994197,0.8938413,0.36268276,0.9999052,-0.9999693,-0.9969888,-0.19591975,-0.0053457627,0.99731547,-0.9999443,0.999495,0.7915445,0.99277556,-0.99924153,-0.83719856,0.14586084,-0.65087724,-0.38373098,0.957704,-0.008419668,0.9999537,0.7115409,-0.57594734,-0.9977885,-0.98782694,0.98229504
-0.9994004,-0.998575,-0.9999831,-0.93673027,-0.6152149,0.9967756,-0.90683705,-0.99999243,0.99823534,-0.90887827,0.99804246,0.97496676,0.99999994,0.994889,0.9811394,-0.999534,-0.989641,-0.63530976,-0.6376441,-0.9978261,-0.24718766,0.11475963,0.98464566,0.9999593,-0.9449537,-0.9993103,-0.99976754,0.95433474
-0.21935444,-0.7291797,-0.7406785,0.9999055,0.77010405,-0.511631,-0.99997735,-0.028690038,-0.9965415,0.9940828,-0.6336429,-0.9997441,0.74239635,-0.750069,-0.79649615,-0.9979891,-0.97360563,0.95625,-0.84851474,0.9988067,0.99761575,-0.0069782124,0.97644806,-0.99573755,0.8178821,-0.95263314,-0.90034884,0.9127165
-0.98427176,-0.751311,-0.8408533,0.3292032,0.9682861,0.99863017,-0.97626334,-0.48038504,-0.2615971,0.96648383,-0.3252227,-0.9999999,0.9635901,-0.25058547,0.6234751,-0.9999448,-0.9911207,0.6739873,-0.9523476,0.74278575,0.6999053,0.9991262,0.9998422,-0.810325,-0.50383997,-0.9463176,-0.8409143,0.991083
-0.28303605,0.49905735,0.38402104,0.9421388,0.99127245,0.9529766,-0.99427193,0.668583,-0.93293107,0.98470473,-0.85510904,-0.99999917,0.56155294,-0.80578905,-0.89537615,-0.9996705,-0.98469055,0.37851292,-0.8946169,0.98143816,0.8396674,0.9978936,0.99852437,-0.9660757,-0.11165276,-0.8917571,-0.3394803,0.9709156
-0.99859077,-0.99910724,-0.99974793,0.9880589,-0.43983427,0.9989295,-0.9997746,-0.99884945,0.97245854,0.9664098,0.999865,-0.9984981,0.99988335,0.9980689,0.9988466,-0.9996227,-0.96963,0.95810753,-0.97796065,-0.7477426,0.3302321,0.7196614,0.9996284,0.8859219,-0.9151337,-0.9987732,-0.9949336,0.9932093
-0.9997812,-0.9918991,-0.9959027,0.60020345,-0.13624717,0.99997014,-0.9997708,-0.9931109,-0.6842956,0.6527539,0.8975809,-0.9999986,0.9979058,0.3722216,0.9936063,-0.9997486,-0.9679224,0.8421328,-0.91641873,-0.68875,0.96388185,0.9630968,0.99995685,-0.8848026,0.21292312,-0.980819,-0.9917421,0.98072064
-0.9999987,-0.99994725,-0.9999478,-0.7481221,-0.9574529,0.9999985,-0.9968583,-0.9999303,0.998043,0.720077,0.9998528,-0.9996517,0.999989,0.99843514,0.9999667,-0.99985766,-0.98293525,-0.1393112,-0.97838426,-0.99978584,0.4145317,0.9897469,0.99999666,0.9967437,-0.97900945,-0.99993515,-0.9991528,0.9854542
-0.9999937,-0.9997659,-0.99966633,-0.99399495,-0.9156477,0.9999999,0.2661689,-0.99994314,0.9998811,0.4796181,0.9999387,-0.9997841,0.9999734,0.99970263,0.999874,-0.9999693,-0.9783607,-0.39673245,-0.9851416,-0.99992657,-0.97905433,0.99996156,0.9999956,0.9998335,-0.9968805,-0.99991,-0.9984332,0.9863499
-0.70822626,0.5500186,0.18475325,0.82959884,0.9912017,0.9859715,-0.991611,0.395978,-0.88459635,0.9829661,-0.8806191,-0.9999997,0.7439932,-0.7674463,-0.6963499,-0.99977076,-0.98762053,0.6214099,-0.9074522,0.9622576,0.82470787,0.9984289,0.99888676,-0.96143496,-0.25928414,-0.87257075,-0.29124224,0.98677045
-0.99999917,-0.99976856,-0.9999319,-0.9375485,-0.85561246,1.0,-0.9887248,-0.99995583,0.9980428,0.0630536,0.9998168,-0.99997723,0.9999884,0.99550855,0.9999497,-0.99997103,-0.964727,-0.63432807,-0.9684794,-0.999929,-0.15911043,0.9991059,0.99999917,0.99478287,-0.9774935,-0.9996302,-0.999437,0.9839016
-0.3480973,-0.7261997,-0.9900967,0.9980583,0.55911857,-0.74088675,-0.9987335,-0.9862086,-0.08506328,0.88559365,0.7278493,-0.6424914,0.99937975,0.80124074,-0.63155234,-0.9981802,-0.9578808,0.3323632,-0.6909564,0.9854302,0.96517336,-0.49193138,0.73651797,0.8864386,0.0033400976,-0.9828991,-0.97505516,0.9736939
-0.99859095,-0.99977356,-0.9994592,-0.012368136,-0.8174515,0.99780583,-0.5597751,-0.9990256,0.9994699,0.9825919,0.9999357,-0.9360783,0.9999124,0.9993909,0.997267,-0.9993768,-0.99291265,0.7585381,-0.98405904,-0.95782024,-0.8952704,0.9911677,0.9969076,0.99932647,-0.9932777,-0.9997618,-0.9833143,0.9892097
-0.99999744,-0.99812895,-0.999795,-0.98524725,-0.4801067,0.9999995,-0.64011735,-0.9999692,0.9989793,-0.6297747,0.99664336,-0.99990195,0.99998736,0.9969113,0.9996024,-0.9999881,-0.9511248,-0.77655274,-0.9802102,-0.999742,-0.69976044,0.99997467,0.999992,0.99676263,-0.9803227,-0.99850506,-0.9998823,0.990591
-0.9999443,-0.99920267,-0.9997462,-0.22072485,0.44196987,0.9999967,-0.9962026,-0.9992057,0.986876,0.7175211,0.9987527,-0.999997,0.99974966,0.98438406,0.9995979,-0.9999702,-0.98017526,0.7965279,-0.98471445,-0.9796579,-0.35034478,0.9994315,0.999993,0.6621415,-0.8917119,-0.99278694,-0.9976158,0.9958332
-0.9999778,-0.9973075,-0.99837506,-0.85464126,-0.7675814,0.9999988,-0.9986151,-0.99911,0.47516215,-0.5427746,0.98384374,-0.99998856,0.9996568,0.6959374,0.99745756,-0.9996082,-0.9622463,-0.8734823,-0.7839192,-0.99376744,0.9221395,0.9633275,0.99998784,0.92035955,-0.81043947,-0.9973581,-0.9917302,0.9797571
-0.9999523,-0.9996278,-0.99975884,-0.09497308,0.32294324,0.9999957,-0.9960256,-0.9989307,0.992292,0.8874848,0.99906546,-0.9999954,0.9997078,0.99045575,0.99979436,-0.9999677,-0.98796606,0.883524,-0.99131,-0.9770359,-0.37110144,0.9992647,0.9999908,0.6627949,-0.941732,-0.99585193,-0.9976322,0.99726254
-0.79726917,0.37028545,-0.71976346,0.9087036,0.96166146,0.93883246,-0.995807,-0.74930215,-0.80112827,0.9494165,-0.7840721,-0.9999756,0.9755003,-0.75237036,-0.77008265,-0.9996271,-0.9854513,-0.29258198,-0.715265,0.930164,0.95666605,0.98029286,0.99404925,-0.5578527,0.1733875,-0.91407096,-0.72673774,0.98206323
-0.9861331,-0.69994974,-0.59867895,0.23693526,0.97498626,0.9991402,-0.9824051,0.17601062,-0.5270154,0.9846115,-0.4221332,-0.99999994,0.87688166,-0.5405317,0.6233344,-0.9999263,-0.9939126,0.7895334,-0.9611232,0.75609344,0.7305613,0.9994944,0.99991137,-0.9389448,-0.6215958,-0.9415289,-0.52246785,0.99080116
-0.9993065,-0.9984945,-0.99971986,0.7752478,0.7442417,0.9999683,-0.9985227,-0.99795425,0.9484987,0.8762927,0.99403864,-0.99999315,0.9992656,0.96246785,0.99840254,-0.99996835,-0.97230333,0.940542,-0.9913158,-0.68789697,-0.1917087,0.9977152,0.99997205,-0.0919045,-0.8508368,-0.9805295,-0.9954478,0.99731404
-0.99886465,-0.99913186,-0.9959215,0.7551115,0.79402316,0.9999871,-0.99990714,-0.9688988,-0.46021682,0.22585519,0.9954475,-0.9999989,0.99629647,0.4266758,0.9894035,-0.9995516,-0.7556095,0.1892932,-0.8553678,-0.7015266,0.8435373,0.94201076,0.9999928,-0.50696033,-0.76880276,-0.99200666,-0.9576898,0.9671549
-0.99470824,-0.7805199,-0.9278715,0.0962446,0.76465666,0.99878985,-0.99520504,-0.938202,-0.40972552,0.86652625,-0.026940009,-0.99999547,0.9912503,-0.2710353,0.57634956,-0.9997005,-0.9912391,-0.23967975,-0.7634235,0.11422829,0.9439298,0.9923264,0.99960846,-0.0852721,0.08419694,-0.97984445,-0.8946273,0.9817674
-0.8940386,-0.982956,-0.9195929,0.9985162,0.629276,0.9535972,-0.9999821,0.062545836,-0.9490094,0.990266,0.8807118,-0.999983,0.92753613,0.047461316,0.49991068,-0.9979885,-0.98449445,0.88607883,-0.93546444,0.9727529,0.98521554,0.35476354,0.9994376,-0.9460166,-0.09888783,-0.9915559,-0.78384817,0.9612118
-0.9999997,-0.9999585,-0.9999753,-0.9598879,-0.80479556,0.9999998,-0.9982011,-0.99999356,0.9955299,-0.9305991,0.999963,-0.9999166,0.99999446,0.99010545,0.9999433,-0.9999524,-0.7806562,-0.96475184,-0.70941967,-0.9999703,0.46131015,0.9964359,0.99999946,0.9993811,-0.9882589,-0.9998319,-0.9995282,0.971816
-0.9994755,-0.862748,-0.9839809,0.6557503,-0.6317741,0.99973434,-0.9997825,-0.9830647,-0.79736143,0.8159724,0.4217098,-0.9999909,0.9975119,-0.03155155,0.9585072,-0.99903196,-0.9929839,0.35774323,-0.8961853,-0.5788209,0.99166125,0.864442,0.9996005,-0.7626967,0.33524147,-0.972317,-0.9597474,0.9827578
-0.594462,-0.60150146,-0.8655479,0.93016094,0.9034228,0.9350074,-0.98210955,-0.8050448,-0.24120937,0.96368474,0.37489268,-0.9998462,0.9788658,-0.16621256,-0.7269271,-0.9997078,-0.9829927,-0.51219136,-0.81576174,0.89451367,0.6962992,0.9883496,0.995996,0.39416185,-0.2799986,-0.97309023,-0.86387545,0.96610045
-0.97419757,-0.98326707,-0.9401447,0.9318695,0.94158363,0.99879616,-0.9997212,-0.70747465,-0.8255196,0.81683624,0.84532905,-0.9999987,0.9532102,-0.31143284,0.63435245,-0.9997489,-0.94711936,0.24063224,-0.7852074,0.82190084,0.9343294,0.95891184,0.99990565,-0.6843046,-0.5469856,-0.98458743,-0.88274723,0.9758204
-0.9988956,-0.9992483,-0.9998161,0.98352075,0.33140144,0.99963766,-0.9999333,-0.99780864,0.8474296,0.94483566,0.9979185,-0.9998776,0.9996766,0.972905,0.998397,-0.99977154,-0.96093744,0.9537704,-0.98023564,-0.5252885,0.7332373,0.820241,0.99990356,0.022257457,-0.7519939,-0.99515045,-0.99261236,0.9943908
-0.45918187,0.30083242,-0.7107474,0.9808365,0.9780102,0.78349495,-0.998147,-0.5359433,-0.8957672,0.94152814,-0.69557804,-0.99996376,0.97010154,-0.7386702,-0.8920209,-0.999579,-0.9672698,-0.24212992,-0.64736176,0.97493494,0.961425,0.9501386,0.994925,-0.65269285,0.34413192,-0.9188502,-0.73690075,0.96186686
-0.9999975,-0.9996692,-0.99991024,-0.8546273,-0.7662056,0.9999997,-0.98956436,-0.99990433,0.9976597,0.5001262,0.99975806,-0.9999774,0.99998266,0.993637,0.9999241,-0.9999672,-0.97187287,-0.44475564,-0.97586334,-0.9998268,-0.15908977,0.99875623,0.9999982,0.98752016,-0.9730934,-0.99935955,-0.9991239,0.98656696
-0.99998784,-0.9999471,-0.9991416,-0.99649924,-0.9769751,0.9999982,0.9355391,-0.99984163,0.9999844,0.94806665,0.99993885,-0.99851143,0.999908,0.9999862,0.999939,-0.99994934,-0.9960756,0.75081533,-0.9981056,-0.9996348,-0.99701315,0.99999106,0.9999761,0.9999574,-0.9993741,-0.999989,-0.99816597,0.9953917
-0.99374413,-0.05498659,0.09997407,-0.67490995,0.79603404,0.9998252,-0.98956394,-0.25091505,-0.6312494,0.9952259,-0.8535318,-0.9999999,0.78447914,-0.8319391,0.61281645,-0.9996748,-0.9994379,0.3282877,-0.9386763,0.07269678,0.92735606,0.9991155,0.99961656,-0.89313996,-0.5986017,-0.9694797,0.14239386,0.99670327
-0.999996,-0.99927366,-0.9998077,-0.9784841,-0.33864963,0.9999996,-0.87263083,-0.99992394,0.99684805,-0.46215436,0.99573493,-0.99998635,0.99994516,0.9913056,0.9996313,-0.99998766,-0.9582956,-0.52059644,-0.98086375,-0.9991177,-0.5998661,0.9999634,0.9999975,0.9891108,-0.97038877,-0.99831975,-0.99958825,0.99165994
-0.9999989,-0.99964815,-0.99985075,-0.9752371,-0.7216997,0.9999999,-0.9331563,-0.9999005,0.9990431,0.40117976,0.9995404,-0.99999666,0.9999658,0.997408,0.9999638,-0.9999906,-0.98607564,-0.015776485,-0.99120593,-0.999843,-0.7186507,0.999933,0.9999993,0.98540246,-0.98409945,-0.99923867,-0.99965346,0.9940654
-0.8635779,-0.41366124,-0.69069195,0.9593171,0.9720226,0.97154105,-0.9972219,-0.0012629695,-0.86302626,0.96044546,-0.47642604,-0.9999987,0.93352914,-0.3124708,-0.25550047,-0.9998119,-0.97758645,0.75421476,-0.9251244,0.9676818,0.9006203,0.9922229,0.9993298,-0.93963015,0.009723005,-0.9255157,-0.82312113,0.9760282
-0.99999875,-0.99988306,-0.9999182,-0.90677655,-0.89706194,0.9999996,-0.98780394,-0.9999172,0.9986717,0.62041634,0.9997935,-0.9999477,0.9999832,0.9980385,0.99996394,-0.9999502,-0.9832787,-0.14856629,-0.9837038,-0.9998387,-0.17189094,0.9987052,0.9999982,0.99455,-0.98079956,-0.999825,-0.9993153,0.98887515
-0.9999618,-0.9984266,-0.999632,-0.9965405,-0.7061576,0.99999654,0.5533677,-0.99996895,0.99990165,0.122844614,0.9995455,-0.9565586,0.9999951,0.99957836,0.9991654,-0.999969,-0.9915029,-0.53273463,-0.97221994,-0.99992156,-0.98011965,0.99970114,0.99987316,0.9999354,-0.99575794,-0.9998686,-0.99908406,0.99426234
-0.9887977,-0.97784686,-0.98911846,0.97395915,0.64696306,0.9985964,-0.99977857,-0.8780848,-0.630371,0.967019,0.87145305,-0.9999952,0.99685097,0.48247877,0.9555895,-0.9995631,-0.96465003,0.9039593,-0.9639825,0.539509,0.93260425,0.7533259,0.99981225,-0.89907056,-0.15872534,-0.9794281,-0.9550523,0.9844252
-0.9999975,-0.99993235,-0.99993366,-0.7703558,-0.96434695,0.99999636,-0.9964808,-0.9999354,0.9982972,0.78814197,0.99980146,-0.996937,0.99999243,0.998719,0.9999476,-0.99975973,-0.990444,-0.15178224,-0.9738096,-0.9997811,0.44782633,0.96526796,0.9999866,0.99843544,-0.9805567,-0.9999619,-0.99888426,0.98931396
-0.9929279,-0.5171194,-0.55345416,-0.49503475,0.9686897,0.9990201,-0.9472773,-0.31451756,-0.24544449,0.9656373,-0.6065534,-0.9999999,0.91114116,-0.5962354,0.34865233,-0.9998987,-0.99588096,0.38062313,-0.92496973,0.5942696,0.73943675,0.9998577,0.9997984,-0.71409744,-0.60395384,-0.9454735,-0.5138493,0.99116707
-0.99980366,-0.9992385,-0.9997313,-0.0131756775,-0.75437135,0.99984676,-0.99840033,-0.9997743,0.991579,0.88859665,0.9991342,-0.908338,0.9999925,0.9956343,0.9990215,-0.9995114,-0.9939715,0.01926057,-0.92129904,-0.99691755,0.6187038,0.061707012,0.99942607,0.99679404,-0.9430395,-0.99989265,-0.99758774,0.9946505
-0.9955577,-0.9919583,-0.9998883,0.61967003,0.6722149,0.99317384,-0.9962507,-0.9998623,0.97559047,-0.17618145,0.9963689,-0.38564426,0.99999595,0.94995236,0.95526665,-0.9996177,-0.9455266,-0.50709784,-0.7001959,-0.9566149,0.49444112,0.25082406,0.9892201,0.9912864,-0.80459315,-0.99176174,-0.9986955,0.97975856
-0.999607,-0.99961364,-0.9993617,0.7296669,-0.82857764,0.9990801,-0.9933365,-0.997421,0.9865131,0.9879957,0.9995964,-0.9964358,0.99991786,0.9903982,0.9983612,-0.99953765,-0.9952354,0.4372049,-0.9715716,-0.9202405,0.62519985,0.7809856,0.999017,0.9838768,-0.9571879,-0.9995285,-0.9936531,0.9935277
0.8478797,0.8558613,-0.8869003,0.9988389,0.67127705,-0.99411714,-0.999979,-0.99293995,-0.8667431,0.9921149,-0.9551391,0.99903774,0.9994236,-0.63800275,-0.91787124,-0.9786357,-0.9953513,-0.16046168,-0.1576786,0.9805546,0.999357,-0.99997574,-0.98946077,0.5556148,0.91171503,-0.93068415,-0.98723674,0.9958495
-0.9653345,-0.97099066,-0.9969593,0.8642373,-0.333085,0.88600826,-0.9894184,-0.9984593,0.9437408,0.9547959,0.9842556,0.62437665,0.99998635,0.9748242,0.8509962,-0.9987541,-0.99554735,-0.3361041,-0.83338785,-0.6316386,0.8224906,-0.79193854,0.7216644,0.99604887,-0.85686266,-0.99911445,-0.9961756,0.99603534
-0.99999905,-0.99971455,-0.99987817,-0.9776139,-0.7970815,0.9999999,-0.9333554,-0.9999251,0.9992076,0.3966374,0.9996166,-0.99999267,0.999977,0.9976732,0.999967,-0.9999882,-0.9839435,-0.2205703,-0.9900284,-0.9999115,-0.6923939,0.9998912,0.9999994,0.9916817,-0.9867181,-0.99953127,-0.9996283,0.9925664
-0.999997,-0.9997512,-0.99995744,-0.7781414,-0.396184,0.9999986,-0.9987403,-0.9999886,0.98784673,-0.94933796,0.9998966,-0.99950516,0.99999195,0.986416,0.9994035,-0.9998991,-0.7847039,-0.9092277,-0.57120603,-0.99944466,0.58257973,0.995605,0.99998987,0.99839675,-0.94867826,-0.99900967,-0.99936455,0.9754818
-0.9999733,-0.9946749,-0.999842,-0.9915518,-0.23981462,0.99999094,-0.64559364,-0.99998903,0.99945694,-0.7291254,0.99673855,-0.71067894,0.99999905,0.99724257,0.997659,-0.9999652,-0.98477346,-0.88485956,-0.8993388,-0.9999262,-0.73238254,0.9966461,0.99963504,0.9998366,-0.9826273,-0.9996068,-0.99973136,0.9946403
-0.99156076,-0.9812029,-0.9996798,0.97025955,-0.36516768,0.85664064,-0.99978447,-0.99989915,0.67503357,-0.4096118,0.9923609,0.9670169,0.9999976,0.9677695,0.84346837,-0.9993516,-0.9839864,-0.49507022,-0.3688244,-0.36551246,0.98307693,-0.9827137,0.52155024,0.9979519,-0.8362242,-0.99843997,-0.99960405,0.997076
-0.99948037,-0.99993527,-0.99963915,-0.99402565,-0.8140967,0.99983925,0.9524479,-0.99970025,0.9999793,0.82410663,0.99994713,-0.96576524,0.9999277,0.99996233,0.9993755,-0.99977034,-0.99728245,0.95212495,-0.99337465,-0.9922381,-0.9988237,0.99993217,0.99939847,0.99993837,-0.99740773,-0.9998432,-0.99693215,0.98420876
-0.8987715,-0.22900437,0.5344614,0.4065885,0.95570767,0.99900913,-0.9940351,0.7275747,-0.76549846,0.9990365,-0.56530035,-1.0,-0.15281594,-0.9354754,-0.22311072,-0.99968874,-0.99931324,0.37543792,-0.951844,0.8098028,0.80323404,0.9994125,0.99957436,-0.9656073,-0.78570133,-0.95061696,0.5881734,0.9945297
-0.9999994,-0.9999318,-0.99996716,-0.9761274,-0.7454064,0.99999994,-0.9959413,-0.99999213,0.99745053,-0.8832316,0.999945,-0.9997004,0.99999565,0.99324167,0.99993235,-0.9999627,-0.9076137,-0.9305869,-0.7810295,-0.9999717,0.10809836,0.99544114,0.9999986,0.99951434,-0.99044496,-0.9998508,-0.999495,0.985151
-0.9999577,-0.99940276,-0.99963284,-0.9238897,0.23117553,0.9999947,-0.6570967,-0.99992466,0.99864376,-0.5702828,0.9997912,-0.9997153,0.99993324,0.99520487,0.997831,-0.9999529,-0.8790663,-0.7225563,-0.9154074,-0.99685186,-0.86329985,0.99995315,0.9999365,0.9986404,-0.9897102,-0.9976972,-0.9982686,0.9888392
-0.9999908,-0.9999865,-0.9998137,-0.99939024,-0.90745646,0.99999833,0.9406103,-0.999945,0.99997365,-0.36437833,0.9999902,-0.9979511,0.9998714,0.9999661,0.99990207,-0.999875,-0.96566266,0.5778206,-0.97818947,-0.9994668,-0.9975822,0.99998987,0.99998766,0.9999846,-0.9992408,-0.9999423,-0.99874604,0.96056724
-0.9999889,-0.99972075,-0.99963045,-0.8408673,-0.1307984,0.99999905,-0.9715752,-0.999214,0.99778736,0.8842666,0.9995487,-0.99999714,0.99983805,0.9940616,0.9999035,-0.9999761,-0.99312687,0.63440174,-0.9901388,-0.99698424,-0.6041888,0.9997828,0.99999523,0.9185936,-0.9699882,-0.9981795,-0.9985241,0.9966909
-0.9999979,-0.9999176,-0.99987185,-0.7287623,-0.9853677,0.99999875,-0.99891907,-0.9999198,0.99587345,0.89948195,0.9996549,-0.9992341,0.99998355,0.99726886,0.9999656,-0.99959457,-0.99438065,-0.30614507,-0.9755908,-0.99979717,0.7791919,0.9348637,0.9999882,0.99576074,-0.9752033,-0.99996185,-0.9982297,0.9919958
-0.99999833,-0.9994879,-0.9998475,-0.95691746,-0.8418703,0.99999976,-0.9582191,-0.99990946,0.99819434,0.38876575,0.99942905,-0.99999,0.99997836,0.9960738,0.9999361,-0.9999847,-0.98362917,-0.3685737,-0.98611945,-0.99983233,-0.43094242,0.9997021,0.99999875,0.9897398,-0.9772633,-0.9993815,-0.99963665,0.9910181
-0.9753754,-0.08102768,-0.8192264,0.56652516,0.9642404,0.98487216,-0.9895328,-0.8094152,-0.72793984,0.670252,-0.71196747,-0.99999523,0.98785913,-0.40824944,-0.41342407,-0.9997436,-0.96875626,-0.07690384,-0.75224483,0.8368635,0.9332917,0.99752516,0.99876994,-0.50605357,0.21706678,-0.9198036,-0.8859532,0.9716743
-0.9662446,-0.6009143,-0.47701588,0.78770536,0.97449774,0.99738204,-0.99490386,0.4575769,-0.8109664,0.9886716,-0.502049,-0.9999998,0.78264576,-0.55986536,0.44264355,-0.9999135,-0.9937124,0.9062753,-0.96502244,0.9273041,0.83625746,0.99876773,0.99986094,-0.979888,-0.4619186,-0.92777663,-0.5478341,0.9896546
-0.9999999,-0.9999707,-0.9999535,-0.9915668,-0.68346184,1.0,-0.9880759,-0.9999876,0.9984118,-0.87439704,0.9999426,-0.99999565,0.9999792,0.9953489,0.999983,-0.99998987,-0.91016406,-0.84445477,-0.9272418,-0.9999631,-0.39389223,0.9998499,0.99999976,0.9984798,-0.99548334,-0.99976593,-0.99973893,0.99143934
-0.99993384,-0.9995665,-0.9998034,-0.9967601,-0.84010756,0.9999884,0.15151513,-0.99999195,0.9999065,-0.49889252,0.99993527,0.48474497,0.9999986,0.999717,0.99834883,-0.99984854,-0.984276,-0.86516666,-0.80851895,-0.9999668,-0.96563137,0.99093926,0.9994241,0.99999785,-0.9978212,-0.9999832,-0.9976023,0.99023604
-0.9998828,-0.99855965,-0.9990937,-0.99955267,-0.77903974,0.9999964,0.98113334,-0.9999736,0.9999862,0.30644643,0.99983644,-0.6509283,0.99999464,0.99992716,0.9987971,-0.9999718,-0.9955809,-0.42269602,-0.97636014,-0.99996316,-0.99880016,0.9999069,0.99963456,0.999996,-0.9990795,-0.9999672,-0.9979904,0.99632293
-0.9997594,-0.9998914,-0.99948114,-0.10205865,-0.7027124,0.9998886,-0.905001,-0.9988538,0.9993304,0.98605335,0.999938,-0.9985373,0.9998346,0.99941206,0.9996038,-0.9997113,-0.9907064,0.83367443,-0.990216,-0.9849264,-0.84825724,0.9970511,0.99982023,0.99618787,-0.99222004,-0.9998214,-0.9882136,0.99380493
