h_1_0,h_1_1,h_1_2,h_1_3,h_1_4,h_1_5,h_1_6,h_1_7,h_1_8,h_1_9,h_1_10,h_1_11,h_1_12,h_1_13,h_1_14,h_1_15,h_1_16,h_1_17,h_1_18,h_1_19,h_1_20,h_1_21,h_1_22,h_1_23,h_1_24,h_1_25,h_1_26,h_1_27,h_1_28,h_1_29,h_1_30,h_1_31,h_1_32,h_1_33,h_1_34,h_1_35,h_1_36,h_1_37,h_1_38,h_1_39
0.71613246,0.3605857,-0.9487806,-0.9377372,0.99477017,0.99999917,0.9859504,0.9917766,-0.99797904,0.999999,-0.99999934,-0.9984983,-0.7793863,-0.99967766,0.9515419,-0.99940675,0.97781295,0.5557971,0.9932181,-0.9925057,0.9006135,-0.9677732,-0.9908377,-0.9921357,0.27520534,-0.74150217,-0.86947376,-0.9995384,0.27175313,0.9963588,0.91114897,-0.5376846,-0.9997521,-0.8819828,0.68969315,-0.9044728,-0.63995564,0.68626004,-0.9783408,0.9274076
0.9862812,0.9719798,-0.50584805,-0.9433928,0.9877959,0.94438803,0.9276084,0.8897139,-0.40846872,0.9999971,-0.5597446,-0.9999681,-0.98137736,-0.7932276,-0.79643095,-0.98224026,0.99999696,-0.5345584,0.9975767,-0.9382101,-0.96260077,-0.9492755,0.7387378,-0.96310663,0.23100902,0.711382,0.8817803,-0.99482113,-0.9177327,0.99012303,0.98668915,-0.99451286,-0.16697185,-0.95480734,0.17803624,-0.8902058,0.9863186,-0.91967314,0.4449749,0.98978525
-0.9356587,0.99999464,-0.9450913,-0.99980265,0.99999714,0.9999999,0.99999726,0.9999526,0.96936923,0.9995292,-0.9999794,-0.9999957,-0.8528777,-0.94134575,0.8568349,0.6294834,0.9999998,-0.99589807,0.999991,-0.99997914,-0.9907896,-0.9999908,0.9882331,-0.9999768,-0.97972834,-0.8892185,0.999996,-0.9997648,0.99029887,0.99998456,0.99036205,0.40213212,-0.06776354,-0.9999425,-0.99697626,-0.99945575,-0.99810374,-0.9999973,0.6700486,1.0
-0.96232027,0.9862259,0.9913435,0.99230075,0.99893916,0.9999999,0.96012825,0.7454159,-0.9855933,1.0,-1.0,-0.99997634,-0.97858375,-0.99997777,-0.99989074,-0.99912876,1.0,-0.7497086,0.8792241,-0.9986352,-0.9032096,-0.7560358,-0.93928355,-0.10599687,0.13174711,-0.9876858,-0.16680832,-0.99999905,-0.2925798,0.99947613,-0.9205601,-0.99484164,-0.9610986,-0.9996085,-0.98725057,-0.9287046,-0.99614334,-0.99973536,-0.958365,0.96135324
-0.8319423,0.99710757,-0.62495136,0.44568437,0.9999925,0.9999994,0.9503559,-0.7626221,0.6289162,0.9999995,-0.99998987,-0.9999973,-0.99442285,-0.9145587,0.60974073,-0.96752113,1.0,-0.6300241,0.9990581,-0.94486755,-0.99865764,-0.9999488,0.9971731,-0.9353393,0.994459,-0.6611559,0.99987966,-0.9999993,-0.6229306,0.99532527,0.48615727,-0.72704333,0.9892884,-0.9731685,-0.9999158,-0.99582785,-0.87026656,-0.9999288,0.999917,0.9999993
0.60208493,0.5932199,-0.9358482,-0.8441456,0.9968163,0.99999255,0.9099499,0.9738218,-0.998572,0.9999976,-0.9999933,-0.9954518,-0.90428084,-0.99887276,0.98978966,-0.99789536,0.9204314,0.6579042,0.98956,-0.96318674,0.6753594,-0.974341,-0.98817134,-0.9901892,0.44887695,-0.48572633,-0.8671768,-0.99871624,0.44247365,0.9958991,0.93766934,-0.123742975,-0.9993294,-0.63772535,0.53176653,-0.8846391,-0.23196574,0.82276976,-0.9352214,0.8719951
0.82297486,0.31226233,-0.9221687,-0.3466101,0.9954727,0.99976325,0.32559413,0.9870856,-0.99888724,0.9999867,-0.9997689,-0.96791637,-0.97975886,-0.9992484,0.9972102,-0.97267413,0.9915871,0.97444874,0.94255257,-0.3167847,0.7693266,-0.9283238,-0.9951175,-0.97299445,0.93380415,-0.23870714,-0.7988571,-0.99691415,0.53126407,0.993792,0.9755153,0.7061533,-0.99732697,0.18167955,0.39693668,-0.86438406,0.3815128,0.9478079,-0.8603201,0.40847534
0.94666046,0.6115754,-0.98758024,-0.9883395,0.9981949,0.99997777,0.9513269,0.9994953,-0.9952256,0.99999183,-0.99992955,-0.98758155,-0.8653691,-0.998417,0.9998096,-0.9810908,0.91836405,0.981037,0.9801169,-0.86428106,0.69469976,-0.9755324,-0.9955845,-0.99738824,0.6585903,-0.92532426,-0.31330475,-0.9756253,0.95494425,0.99959016,0.99788857,-0.0814879,-0.99986964,0.17329627,0.8974413,-0.9775227,0.4368598,0.9635951,-0.97485244,0.88811535
-0.9447382,0.9999645,0.68412346,0.49938315,0.9999814,0.9999998,0.99923444,-0.99081194,0.2001414,0.99999654,-0.9999995,-0.999533,-0.9996828,-0.99895865,-0.63930506,-0.94605476,1.0,-0.9980911,0.9987125,-0.988607,-0.9964185,-0.99994934,0.8766564,-0.3400577,0.9067629,-0.9911048,0.989075,-0.9999957,-0.44746727,0.9908104,0.8246374,-0.9580019,0.9932128,-0.999959,-0.9999998,-0.9838053,-0.9996416,-0.99999917,0.77658445,0.9999999
0.5730479,0.9918491,-0.9957103,-0.99768656,0.9997635,0.9999977,0.8718595,-0.6068224,-0.9925723,0.9999997,-0.9999923,-0.9984888,-0.89104,-0.63494396,0.99999917,-0.9993011,-0.8754107,0.7539841,0.99949396,-0.99699926,-0.9304532,-0.9996124,-0.76710814,-0.9972812,0.7784896,-0.974329,-0.38463545,-0.8843736,0.996299,0.99969125,0.9966762,-0.73414534,-0.99733907,-0.5528108,-0.40793687,-0.9885401,0.42245564,0.98678935,-0.72033566,0.9950769
0.65365744,0.71365136,-0.6795406,-0.97639066,0.9978559,0.9999998,0.9903221,0.98309606,-0.9990861,0.9999998,-0.99999976,-0.9997461,-0.33878446,-0.99940306,0.74007136,-0.9999529,0.9612372,0.42395225,0.984858,-0.9965577,0.4906847,-0.9812327,-0.91502845,-0.9974192,-0.3665519,0.30128315,-0.92693233,-0.99981195,-0.02385174,0.998229,0.7171375,-0.8996681,-0.999703,-0.86205304,0.9559567,-0.77540284,-0.21090879,0.8042665,-0.96748966,0.8832328
-0.93961626,1.0,-0.98287547,-0.9999369,1.0,1.0,0.9999999,0.13356327,0.8113395,0.9999986,-0.99999994,-0.9999833,-0.99673694,0.40467277,0.99902475,0.018048866,0.9981405,-0.9999978,0.9999989,-0.9999965,-0.99996537,-1.0,0.9496163,-0.9999926,-0.99614674,-0.9992971,0.99985623,-0.99149024,0.99853754,0.99999756,0.9999711,-0.9994931,-0.67972934,-0.99999917,-0.9999949,-0.9998638,-0.9995406,-1.0,-0.9933647,1.0
-0.21776712,0.9999999,0.97580427,-0.8061752,0.9999996,1.0,0.99960774,-0.99999994,-0.97186774,1.0,-0.99999905,-0.99970603,-0.9999496,-0.9902719,-0.9999955,-0.8624825,1.0,-0.99980426,0.99997383,-0.9979483,-0.9999998,-0.9992051,0.98373336,0.9810107,-0.31142148,0.87298745,-0.98510164,-1.0,-0.9554389,0.99999297,-0.990772,-0.9103656,0.9966837,-0.99999785,-1.0,-0.9405734,-0.27264243,-1.0,-0.26954228,0.99999595
0.2278447,0.8326561,-0.5273336,0.71955305,0.99770916,0.99959606,0.26158708,0.45851937,-0.99520665,0.9999959,-0.99974394,-0.9959499,-0.98901004,-0.98516613,0.31929794,-0.9466811,0.9990866,0.036951415,0.9809294,-0.6738907,-0.7189405,-0.9138256,-0.96717346,-0.836678,0.60447925,0.066275306,-0.84427875,-0.99962443,-0.58620495,0.99064004,0.776562,-0.39005923,-0.9689166,-0.7364242,-0.7898365,-0.8519302,0.34591404,-0.37697434,-0.71343225,0.7750697
-0.5573435,0.999998,-0.99977446,-0.99302477,0.9999948,0.99999917,0.9949998,-0.97606224,-0.34228483,1.0,-0.99996865,-0.9999889,-0.99932355,0.9908651,0.99997544,-0.24354574,0.875985,-0.9999747,1.0,-0.9999999,-0.9999636,-0.9995976,-0.99833035,-0.9857569,-0.9988262,-0.999999,-0.10328882,0.033069897,0.9993683,0.99999845,0.9999921,-0.99690634,-0.9997042,-0.9999977,-0.99999315,-0.99999416,-0.8815211,-0.9906536,-0.99923193,0.9999959
0.91252464,0.9967737,-0.9997624,-0.9975137,0.9999826,0.9999931,0.9836697,0.5700906,0.5186667,0.99997145,-0.9981619,-0.988621,-0.9861012,0.50318503,0.99999976,0.76295745,0.9950977,0.24726647,0.99994236,-0.98484546,-0.9922239,-0.99962705,-0.85348284,-0.98064214,0.71577096,-0.9998869,0.9822745,-0.27010456,0.99801075,0.9999006,0.9999879,-0.3236898,-0.9589893,-0.94590044,-0.9995769,-0.99993604,-0.6168437,-0.6216337,-0.32226646,0.99997383
-0.9301395,0.99972576,-0.7458347,-0.37973747,0.9999801,0.9999996,0.9961168,0.08066737,0.4168503,0.9999917,-0.99999785,-0.999727,-0.9908331,-0.93867254,0.9809844,-0.48409763,0.99999964,-0.9016669,0.9991911,-0.9964684,-0.9849298,-0.99987423,0.46505427,-0.96813947,0.83691233,-0.9968177,0.9982634,-0.99969643,0.93622917,0.9986787,0.97391826,-0.57065374,0.59559274,-0.9990212,-0.99996525,-0.9980658,-0.9979948,-0.9996269,0.6294363,0.99999714
-0.84987146,0.9999832,-0.8012414,-0.99476475,0.9999995,1.0,0.9997399,-0.08890368,0.25076407,0.9999986,-0.9999985,-0.9999689,-0.92780405,-0.5354431,0.9269016,-0.80539286,0.9999438,-0.9959536,0.9999419,-0.99980164,-0.999879,-0.99998105,0.9798599,-0.99804455,-0.91672665,-0.8761879,0.99634707,-0.999862,0.91751707,0.9999661,0.96468663,-0.8597647,-0.25505558,-0.99951184,-0.9996756,-0.99903286,-0.97746205,-0.99993986,0.78236413,0.9999997
0.19546959,0.99994165,-0.98772526,-0.9968975,0.99994963,0.9999986,0.978431,0.6792482,-0.999616,0.9999989,-0.9999936,-0.9965128,-0.9991323,-0.99973416,0.9999989,-0.99878985,0.7251039,0.38224775,0.9998917,-0.9859677,-0.7285699,-0.999913,-0.9968975,-0.9990756,0.88701886,-0.9896532,0.27095643,-0.9980926,0.9977594,0.9999856,0.9965186,-0.27009836,-0.9998384,-0.77596825,-0.68427163,-0.98282737,0.59739566,0.110913195,-0.88938916,0.99979424
0.678487,0.7826526,0.011267014,-0.5842942,0.99456555,0.99913883,0.9183244,0.9445881,-0.53096855,0.9999998,-0.9988088,-0.9999937,-0.638038,-0.609755,-0.9242757,-0.9987074,0.9999852,-0.89960915,0.9970264,-0.9894861,-0.9527357,-0.91805947,0.4093315,-0.975527,-0.8172284,0.30280173,0.67145467,-0.9990218,-0.97276556,0.975531,0.92576534,-0.997809,-0.91227794,-0.9317295,0.49298948,-0.9368117,0.7968223,-0.7930981,0.69759893,0.98621136
-0.51252985,-0.41764733,0.3222328,0.9024828,0.9894722,0.99999756,0.14417528,0.7713998,-0.9976099,0.9999999,-0.9999994,-0.9999214,-0.9012224,-0.9997433,-0.987805,-0.9996749,0.99919295,0.1839058,0.98231804,-0.9986034,-0.7696774,-0.01551181,-0.9004766,-0.2340969,-0.44256666,-0.6898966,-0.9736134,-0.99996465,-0.32620353,0.9985875,-0.83935153,-0.75417113,-0.99452496,-0.98200494,-0.46244958,-0.89052325,-0.8360641,-0.81317204,-0.8176128,-0.08994309
-0.346087,0.99999803,-0.9999193,-0.99967223,0.99999976,1.0,0.9992847,0.7851214,-0.27737224,0.9999997,-0.9999644,-0.9999211,-0.99921185,0.61380523,1.0,0.4563994,0.98153514,-0.99675804,1.0,-0.9999719,-0.9997801,-0.9999939,-0.9808981,-0.99977267,-0.9602426,-0.9999827,0.9888246,-0.8089019,0.99983394,0.9999995,0.99999815,-0.7584975,-0.9991595,-0.9995243,-0.9999439,-0.99999285,-0.8543494,-0.99205333,-0.93567383,1.0000001
0.94071484,0.9619879,-0.9472992,-0.9031897,0.99534345,0.9989278,0.93860036,0.8882278,-0.9876667,0.99996614,-0.9976147,-0.96331346,-0.99406546,-0.989774,0.99578756,-0.90614724,0.99762034,0.4720046,0.98908144,-0.45067912,0.14623052,-0.984997,-0.99090034,-0.97126764,0.8403644,-0.80460876,-0.611667,-0.979806,0.40650257,0.9931865,0.9979609,-0.70595115,-0.9869686,-0.7165243,-0.6261226,-0.9000858,0.58579874,0.42496574,-0.9797061,0.9638508
0.63101596,0.9563541,0.53417647,0.35329378,0.9994007,0.9999973,0.9344322,-0.30456874,-0.9994922,1.0,-0.9999988,-0.9998472,-0.9873082,-0.9991652,-0.9787068,-0.99961984,0.999967,-0.6506304,0.976341,-0.95931166,-0.80966395,-0.9716784,-0.83034676,-0.9330737,0.3679515,0.90075386,-0.97735006,-0.9999951,-0.9672082,0.9953053,0.22187085,-0.97856146,-0.9748061,-0.9814306,-0.53182876,-0.53672177,0.26767558,-0.8481723,-0.94453853,0.8365935
0.98873866,-0.04580901,-0.9970988,-0.95749503,0.99023217,0.9930128,0.8450121,0.9980241,-0.5218648,0.99975365,-0.9330521,-0.9907933,-0.9399195,-0.84925866,0.9990644,-0.21240035,0.99906707,0.9724732,0.9906629,-0.09160695,0.2981959,-0.937411,-0.9569631,-0.9711747,0.94358015,-0.94756645,0.8570363,-0.91928494,0.58592516,0.99352723,0.99927306,-0.2418837,-0.984613,0.42971477,0.108501226,-0.99015045,0.88539875,0.7545937,-0.39237767,0.97309184
0.6706471,0.63286996,-0.9046533,0.49054757,0.9910985,0.99520314,0.19024368,0.73310375,-0.96191037,0.9999033,-0.98312485,-0.97879195,-0.99107033,-0.9688325,0.8331654,-0.5952036,0.9979366,-0.4426505,0.9958234,-0.7420172,-0.41310832,-0.78160024,-0.98456204,-0.64900434,0.24391094,-0.69066274,-0.581233,-0.991463,-0.5514731,0.9701621,0.9733106,0.01866258,-0.96905494,-0.84347576,-0.9265525,-0.9493726,0.24533041,-0.569398,-0.44544223,0.88119644
0.7817028,0.78514963,-0.75188094,-0.24096039,0.99761605,0.9998577,0.5341113,0.94023865,-0.9993008,0.99999344,-0.9998164,-0.97468007,-0.9939722,-0.99978536,0.9789954,-0.9912417,0.99716437,0.8479642,0.962768,-0.057843596,0.1863872,-0.94821405,-0.9953901,-0.9347448,0.8614406,-0.30961508,-0.8898772,-0.99947864,-0.053530894,0.99690163,0.94788116,0.03891894,-0.9976979,0.03668225,-0.045527812,-0.8114293,0.64464223,0.47713825,-0.7946619,0.7805458
-0.7302425,0.9999769,-0.65291584,0.23011361,0.9999937,0.9999999,0.9970005,-0.9999752,0.054500114,1.0,-0.99999905,-0.9999968,-0.999714,0.6609392,-0.9510218,-0.94287825,1.0,-0.99949867,0.9999887,-0.9953296,-0.99998236,-0.99992627,0.84655416,-0.052071027,0.8482749,-0.97443223,0.6371401,-0.99999946,-0.89870846,0.9991553,0.56438416,-0.99909866,0.9607422,-0.999827,-0.9999995,-0.9947834,-0.5869356,-0.99999297,0.3171822,0.9999994
-0.995661,0.9999985,0.708471,0.879566,0.99999905,0.9999999,0.9988123,-0.97756207,-0.2596052,1.0,-1.0,-0.9999992,-0.9984393,0.5819826,-0.9743634,-0.8007023,1.0,-0.9999114,0.999865,-0.99972737,-0.9999555,-0.9999714,0.6029923,-0.9892623,-0.6541325,-0.97626585,0.97150046,-0.9999945,0.01862035,0.9997332,0.88439584,-0.9996857,0.67873955,-0.99998575,-0.9999933,-0.9961019,-0.9952532,-0.99999547,-0.9259114,0.99999845
-0.7848175,0.9995598,-0.026438441,0.79386044,0.99999744,1.0,0.99513286,-0.99978757,-0.29404432,1.0,-1.0,-0.9999698,-0.9962616,-0.07775873,-0.8786497,-0.9485405,1.0000001,-0.99351686,0.9984552,-0.99125856,-0.99987805,-0.99986905,0.87131995,-0.27428877,0.8879537,-0.97501445,0.5084479,-0.9999979,-0.78245145,0.9972254,0.7613177,-0.9983642,0.9426987,-0.999733,-0.99999905,-0.9955574,-0.9907381,-0.9999364,-0.19970293,0.9999875
0.43460175,1.0,-0.999819,-0.9999665,1.0,1.0,0.99827087,-0.99975795,0.38684192,0.99999905,-0.9999277,-0.99851817,-0.99955314,0.9601655,1.0,-0.7531006,0.8525265,-0.9371555,0.9999982,-0.97426885,-0.9999987,-1.0,0.9375637,-0.9985491,0.9617584,-0.99990964,0.99937093,-0.9422377,0.99975723,0.9999975,0.99999434,-0.9779212,-0.21603449,-0.8940068,-0.9999978,-0.9999698,0.38786238,-0.99531144,0.98323005,1.0
0.47300532,0.4561702,-0.26648018,0.67820966,0.9835312,0.99972373,0.045839977,0.7191246,-0.997282,0.99999934,-0.9999105,-0.99886525,-0.9737603,-0.9982064,0.07528798,-0.9970389,0.9996824,0.6347049,0.9777407,-0.95854783,0.11633908,-0.6497707,-0.9729286,-0.7713563,0.74542594,-0.1359806,-0.8927807,-0.9994013,-0.46574494,0.9842123,0.59904504,-0.50257593,-0.9825964,-0.89844835,-0.19629666,-0.7850308,0.093580686,0.5199659,-0.757699,0.11495275
-0.19635245,0.9999717,-0.98573786,-0.9490531,0.99999774,0.99999714,0.98867357,-0.92702854,0.5519497,0.9999997,-0.9999609,-0.9999623,-0.9984881,0.4322311,0.9999882,-0.9415225,0.99998516,-0.7023613,0.9998129,-0.87559086,-0.99956834,-0.9999978,0.71969765,-0.9947372,0.99503064,-0.99946195,0.9998095,-0.998967,0.95282847,0.9997299,0.9994967,-0.9973902,0.11749108,-0.85302943,-0.9998079,-0.999391,0.0900887,-0.99665815,0.97759104,0.99999976
-0.9200957,0.9999768,-0.95606315,-0.8135103,0.99999934,0.99999994,0.9985273,-0.074824095,0.1938775,0.9999998,-0.9999994,-0.9999715,-0.97179896,0.83183634,0.96430886,0.6820186,0.99997705,-0.99549824,0.9999815,-0.99986905,-0.9997142,-0.99987924,-0.3675856,-0.99593884,-0.85841,-0.99644554,0.9870721,-0.9994244,0.9702681,0.9999718,0.9943989,-0.9056182,-0.9024183,-0.9997945,-0.9999288,-0.9998608,-0.9843781,-0.9995075,-0.78317106,0.99999624
0.77609193,0.6070718,-0.9337276,-0.5525176,0.99792314,0.9999233,0.7149798,0.9984654,-0.9986658,0.9999925,-0.999934,-0.9709423,-0.9726038,-0.9994154,0.9980194,-0.9321919,0.9976303,0.97312385,0.96975255,-0.5066407,0.7732516,-0.8995459,-0.9994458,-0.98328745,0.8072397,-0.84329724,-0.7683408,-0.99709713,0.79389673,0.99881876,0.98975927,0.63985,-0.9997295,0.09236427,0.49226752,-0.95613647,0.23551033,0.94172776,-0.967255,0.6028351
0.29794773,0.99996376,-0.98174614,-0.9947465,0.9999975,0.9999995,0.99196464,-0.22526379,-0.9760425,0.9999998,-0.9999966,-0.9909441,-0.99286413,-0.47554374,1.0,-0.98690164,0.79155284,-0.8503387,0.99942404,-0.98602074,-0.9870833,-0.9999905,-0.9833591,-0.9997014,0.08464387,-0.9995109,0.63953763,-0.077510536,0.99712753,0.9997815,0.99999803,-0.99519694,-0.99814,-0.9545927,-0.99333316,-0.9988184,-0.82575834,0.6830467,-0.9807504,0.99993926
0.95542115,0.17961451,-0.94604874,-0.7707218,0.9965293,0.99975514,0.50672233,0.9985149,-0.9981874,0.9999338,-0.9984643,-0.89972395,-0.9626624,-0.99972653,0.99608773,-0.8524932,0.9936859,0.98661345,0.9505438,-0.33392358,0.764562,-0.7204283,-0.99777377,-0.9595158,0.78259605,-0.3799111,-0.71841335,-0.9940912,0.6676455,0.9984599,0.98524076,0.8906083,-0.9994615,0.21618657,0.6699961,-0.94980323,0.6350769,0.9077594,-0.83252245,0.22562039
-0.61380744,0.9477652,0.23173603,0.5454331,0.99579424,0.9998951,0.9381229,-0.6232252,-0.64181536,0.9999997,-0.9999507,-0.99999535,-0.7885443,0.15077837,-0.9971075,-0.9983125,0.9996162,-0.99894875,0.9992402,-0.999456,-0.98712796,-0.9599156,0.55219,-0.917665,-0.96089035,0.034110155,-0.13108836,-0.9996957,-0.9815238,0.9410704,0.30784032,-0.9991361,-0.7620868,-0.9982648,-0.88200605,-0.905206,-0.44432074,-0.9928488,-0.16308951,0.9930731
-0.7364739,0.9999999,-0.9063625,-0.99456465,1.0,1.0,0.9993366,-0.9995477,-0.69355947,1.0,-0.99999976,-0.9999827,-0.99871993,0.78324926,0.9998827,-0.9943786,0.99989474,-0.989582,0.9999533,-0.97276515,-0.9999954,-0.9999999,0.88582283,-0.99787843,0.8894244,-0.99248534,0.97881657,-0.99996424,0.933499,0.99998516,0.99649334,-0.99958646,-0.13322671,-0.9713826,-0.99994487,-0.99815583,0.2481324,-0.99894965,0.53012097,1.0000001
-0.34825897,0.99831134,-0.9635721,-0.93294454,0.9999905,1.0,0.9919367,-0.5179129,0.34669468,1.0,-0.9999871,-0.9999926,-0.92687786,-0.13070647,0.9012861,-0.97129196,0.99929774,-0.99723357,0.9999853,-0.9999478,-0.9996141,-0.9994767,0.8509259,-0.9787229,-0.92798185,-0.99048597,0.9832711,-0.99876213,0.5445751,0.9997524,0.987706,-0.98832554,-0.88969713,-0.99945724,-0.99926305,-0.99967045,-0.91471875,-0.9996202,0.8931867,0.999992
-0.21803525,0.99995565,-0.6214229,0.4701455,0.9999797,0.99999297,0.8322495,-0.99995154,-0.6920181,1.0,-0.99995357,-0.99995273,-0.999882,-0.46436828,0.7471566,-0.9440949,0.99999976,-0.9318642,0.99985266,-0.98800296,-0.99989444,-0.99978715,0.8023954,0.02829215,0.993657,-0.96999943,0.8620407,-0.99996424,0.28547183,0.9991464,0.8614003,-0.98516,0.96913445,-0.9991817,-0.9999965,-0.9930695,-0.2636882,-0.99958944,0.78573126,0.9999694
0.8380645,0.87146324,-0.9239875,0.25350043,0.9899719,0.99349755,0.524341,0.17900033,-0.97255284,0.99987245,-0.98060685,-0.9753292,-0.9974805,-0.96854687,0.7026572,-0.40650696,0.9992009,-0.2643338,0.99526316,-0.6122972,-0.45348963,-0.8914506,-0.9764886,-0.5961077,0.78266,-0.5143405,-0.7131441,-0.9954319,-0.4751514,0.97807616,0.96834004,-0.13297923,-0.88050234,-0.9176694,-0.96657795,-0.902398,0.47713012,-0.73400545,-0.8647678,0.9060599
-0.20914687,0.99999976,0.6123695,-0.9808795,0.9999988,1.0,0.99892163,-0.99999475,-0.65414894,0.99999964,-0.99998593,-0.9990714,-0.9992009,-0.8468804,-0.8211738,-0.7620936,1.0,-0.9992644,0.99999076,-0.99983054,-0.9999982,-0.9994935,0.93533266,0.661638,-0.70522016,-0.7672439,-0.41785425,-0.99998504,0.43559313,0.99997413,0.40442228,-0.8160928,0.9609703,-0.9999953,-0.9999998,-0.996151,-0.84655285,-0.9999907,0.2811127,0.9999968
0.7917966,0.99999243,-0.98517543,-0.93992615,0.9999999,0.9999998,0.971073,-0.99990207,-0.6529912,1.0,-0.99997807,-0.9939236,-0.99726224,0.9761194,0.9997158,0.83718026,0.99939525,-0.9737179,0.9999788,-0.99908966,-0.99999475,-0.9994777,-0.8827501,-0.4814586,-0.25331277,-0.9996093,-0.36888963,-0.9568303,0.9887786,0.99999183,0.9998243,-0.98141974,-0.91956127,-0.99972904,-0.9999984,-0.9999675,-0.5250055,-0.98236257,-0.9577996,0.9998591
-0.620712,0.9999159,-0.95880777,-0.3334276,0.9999862,0.99999124,0.9977623,-0.8958293,0.96534383,0.9999985,-0.9999131,-0.9999998,-0.99965274,-0.0786598,0.2856491,-0.8353744,1.0,-0.97719157,0.9999281,-0.94564015,-0.99946594,-0.9999967,0.9967199,-0.9793573,0.9982947,-0.9827173,0.9999911,-0.99999887,-0.51562524,0.99816835,0.91695595,-0.99780315,0.9945942,-0.9945172,-0.9999799,-0.99720335,-0.39490923,-0.9999991,0.9977825,1.0
-0.97913826,0.99997586,-0.8826472,-0.9979117,0.99999905,1.0,0.9999738,0.999547,0.9106239,0.9999756,-0.9999981,-0.9999985,-0.8054897,-0.70229584,0.8372977,-0.120720826,1.0,-0.98011917,0.9999751,-0.999461,-0.9986643,-0.9999894,0.97875243,-0.999922,-0.89968365,-0.83838266,0.9999776,-0.99999136,0.9428175,0.9999842,0.92935485,0.051309213,-0.27953476,-0.9964254,-0.99470717,-0.99922013,-0.9784578,-0.99997544,0.95940393,1.0
0.15724167,0.8281681,-0.32449806,-0.6278129,0.9991628,0.9999996,0.98702526,0.94735247,-0.9992491,1.0,-1.0,-0.99985456,-0.89738667,-0.9992608,-0.5169942,-0.9998211,0.9985066,-0.42463368,0.9827208,-0.97842604,-0.08286077,-0.99023587,-0.914622,-0.9950704,-0.21504065,0.65390617,-0.94803506,-0.99998623,-0.8025489,0.9967488,0.5533629,-0.9371237,-0.99795735,-0.9064074,0.5390508,-0.6467323,-0.4119277,-0.3187329,-0.97226286,0.9507112
0.97698,0.20739482,-0.9931426,-0.9300528,0.99209785,0.98752695,0.5702136,0.99917287,-0.72594315,0.9997081,-0.9064818,-0.9784998,-0.90148795,-0.8604003,0.999616,0.12965001,0.9974201,0.9876684,0.98431176,-0.22236133,0.14345321,-0.82207066,-0.98790896,-0.9698067,0.8670737,-0.9653269,0.81109995,-0.7574938,0.8902417,0.9976247,0.999164,0.23383957,-0.99611336,0.5811661,0.505106,-0.9929875,0.894075,0.9271559,-0.50234795,0.8750049
-0.24677856,0.67741704,0.83611935,0.9920737,0.9927573,0.99993217,-0.3885583,-0.98479605,-0.9971192,0.99999976,-0.9999906,-0.9992123,-0.9945199,-0.9979427,-0.98939234,-0.99837697,0.9999982,0.06520165,0.90924245,-0.81878936,-0.8409302,-0.7344298,-0.6807115,0.66748315,0.96978325,0.57042515,-0.9686054,-0.99999374,-0.9697591,0.9149464,-0.84185016,-0.7736004,0.13626,-0.9682571,-0.9885513,-0.37384304,-0.40731412,-0.83449894,0.008437544,0.37286255
-0.8298618,0.99579453,-0.99466,-0.99909127,0.9997986,0.9999998,0.9977064,0.99998224,-0.99977946,0.9999935,-0.9999999,-0.9995497,-0.9530848,-0.9999937,0.9999734,-0.99925166,-0.6758237,0.05934809,0.99996305,-0.99993575,0.80817944,-0.99938166,-0.99730694,-0.99997324,-0.92483866,-0.94102794,0.1975568,-0.99901855,0.99937195,0.9999946,0.9695487,0.9704505,-0.9999965,-0.96524876,0.8535121,-0.9835363,-0.95114297,0.024487,-0.9839721,0.99938935
-0.778579,0.99961,-0.9384174,-0.8686808,0.99997115,0.9999979,0.97386783,-0.11591881,0.17610873,0.99997973,-0.9999527,-0.9990231,-0.98691994,-0.83361006,0.9998141,-0.5059948,0.999975,-0.5541036,0.9996755,-0.9969738,-0.9891747,-0.9997952,0.40044725,-0.9724863,0.831526,-0.9963053,0.99728364,-0.9929127,0.98997325,0.99924254,0.99312884,0.23513672,0.20617355,-0.99514407,-0.9998508,-0.9988064,-0.984433,-0.9879077,0.8846976,0.9999891
-0.46390495,0.99933386,0.34217802,0.091266125,0.99979484,0.9999961,0.9925906,-0.86496204,-0.53734833,0.9999985,-0.9999986,-0.99890554,-0.9908829,-0.9780735,0.96282774,-0.9930324,1.0,-0.19824466,0.87892866,-0.29620653,-0.80994767,-0.9998878,0.064334676,-0.9387057,0.9985714,-0.9783907,0.9883926,-0.999921,-0.1616514,0.9496662,0.95130146,-0.99472326,0.6940339,-0.9361105,-0.99852675,-0.92052716,-0.91107434,-0.9834898,0.5281596,0.99996066
