h_3_0,h_3_1,h_3_2,h_3_3,h_3_4,h_3_5,h_3_6,h_3_7,h_3_8,h_3_9,h_3_10,h_3_11,h_3_12,h_3_13,h_3_14,h_3_15,h_3_16,h_3_17,h_3_18,h_3_19,h_3_20,h_3_21,h_3_22,h_3_23,h_3_24,h_3_25
-0.2701242,0.96727544,0.99991804,-0.8188188,-0.69471407,0.9793343,0.99647254,0.99994916,-0.070785455,-0.9863756,-0.99308604,-0.6508576,-0.48827153,0.99376935,0.21972008,-0.98436785,0.8349891,0.95929897,0.5310407,0.5234049,-0.1964274,0.14427203,-0.24256116,0.37158418,-0.7955359,-0.46334073
-0.9999453,0.99999106,0.9998988,0.29922736,0.9308117,0.7476381,0.44479293,0.9807558,-0.9999995,-0.81024355,-0.48266083,0.985072,0.99914604,-0.99926233,-0.9986628,-0.99984145,-0.5148689,0.99783415,0.9997027,-0.9970248,0.99991566,-0.92716104,-0.99999213,0.99733955,0.9807688,0.99666864
-0.99921334,0.99993306,0.999996,0.9996122,-0.23180361,-0.9997106,0.0711151,0.9970945,-0.9999794,-0.8182499,-0.6752168,0.99999905,1.0,-0.9993937,-1.0,-0.9999912,0.51861227,0.99968994,0.9999994,-0.99999946,0.99999994,-0.548132,-0.9995874,0.9990314,0.96585876,0.9674148
-0.99949855,0.9999204,0.9999755,-0.6034749,0.4429794,0.9921136,0.91710883,0.99947834,-0.99998105,-0.6192684,-0.9887376,0.43829963,0.9138163,-0.8563592,-0.7287708,-0.99990314,-0.2197208,0.9776403,0.997831,-0.86606824,0.9983303,-0.5017655,-0.9999586,0.96096635,0.90851843,0.98702073
-0.9999933,0.9999943,0.98727506,0.9878193,0.9957852,-0.9802602,-0.8831541,-0.30582887,-0.9999991,0.84396094,0.9708011,0.9982865,0.99999887,-0.999948,-0.9999996,-0.9868413,-0.91906136,0.9976871,0.9998761,-0.99998826,0.999952,-0.9970748,-0.99999917,0.9988952,0.9881829,0.9987687
0.67998445,0.8292835,0.99941355,-0.94897205,-0.7534135,0.99329406,0.9980461,0.9999246,0.715817,-0.99623823,-0.9958119,-0.8935631,-0.98522425,0.9979532,0.95277673,-0.93427205,0.9104713,0.9534548,-0.7979449,0.97222435,-0.9517115,0.3859807,0.6551414,0.36994022,-0.73270184,-0.76336133
-0.9999797,0.9999832,0.9947518,0.9674101,0.9970582,-0.93582153,-0.7232972,0.05249238,-0.9999944,0.61125016,0.9507145,0.9951684,0.9999988,-0.99992484,-0.9999993,-0.9969217,-0.8473998,0.99788034,0.9999319,-0.99998415,0.9999384,-0.99753696,-0.99999446,0.99795353,0.96351004,0.9960003
-0.99990994,0.99999195,0.99995315,0.98179734,0.8683167,-0.9710096,0.15363635,0.9916416,-0.9999887,-0.73530626,0.336155,0.99991095,0.9999998,-0.99960214,-0.9999999,-0.99995273,-0.48606807,0.99938226,0.9999966,-0.99999666,0.99999934,-0.95726854,-0.9999626,0.99833596,0.95244455,0.99373925
-0.35295022,0.99111766,0.99995905,-0.45665434,0.25794,0.88183707,0.9851534,0.9996606,0.2213883,-0.9712903,-0.90855575,-0.18358918,0.9433271,0.96642745,-0.9592014,-0.994519,0.21093583,0.95401365,0.9619523,-0.89795756,0.88834137,-0.47405094,0.29933962,0.2879328,-0.81915736,-0.5476236
-0.99987966,0.9999802,0.9999438,0.9963738,0.87903595,-0.9958455,-0.4330513,0.99126744,-0.9999752,-0.08370497,-0.10405034,0.9999524,0.99999964,-0.9996173,-0.99999994,-0.9998143,-0.5847992,0.99868697,0.9999893,-0.9999961,0.99999833,-0.98165804,-0.9999379,0.9991131,0.9772463,0.9928014
-0.096172996,0.99149543,0.9998756,-0.6264409,0.5628413,0.8894506,0.9848848,0.99904805,0.6425229,-0.9817683,-0.7486856,-0.5208446,0.9246189,0.9776403,-0.9376876,-0.9892892,0.25659052,0.95433646,0.9326395,-0.883345,0.78029215,-0.49341428,0.7315251,0.01658864,-0.8569151,-0.6763315
-0.9966402,0.99957067,0.999996,0.9891866,-0.02280545,-0.95796597,0.6114339,0.9994929,-0.99991655,-0.8412995,-0.95357233,0.99994683,0.9999344,-0.9987178,-0.99998385,-0.9999281,0.28992674,0.99898195,0.9998501,-0.9989876,0.9999933,-0.79526556,-0.999584,0.9996036,0.99076873,0.9758804
-0.9998453,0.9999867,0.9999777,0.9934245,0.7814041,-0.99174345,-0.029527025,0.9969711,-0.9999815,-0.62738526,-0.3135749,0.99996877,0.99999964,-0.9994756,-0.99999976,-0.9999355,-0.469144,0.9992569,0.9999941,-0.9999957,0.9999993,-0.9610697,-0.99991775,0.9990188,0.9741043,0.9924984
-0.9999496,0.99998856,0.999605,0.9920375,0.9666187,-0.99131507,-0.5490448,0.94571245,-0.9999924,-0.37359253,0.74675065,0.99986607,0.99999976,-0.99990493,-0.9999999,-0.9997037,-0.57589155,0.9990327,0.99999255,-0.9999971,0.99999774,-0.98744214,-0.99998564,0.9991137,0.9801259,0.99691606
-0.9999979,0.99999803,0.9459288,0.5136138,0.9991915,0.46199837,-0.85105586,-0.80937135,-1.0,0.8508133,0.9180016,0.75982165,0.99868006,-0.99985766,-0.9992489,-0.8892778,-0.97414476,0.9959886,0.98871773,-0.9956851,0.9930344,-0.9983523,-0.99999976,0.9976658,0.9948602,0.9991308
-0.9998277,0.99994063,0.99864095,0.027073244,0.97584933,0.890362,0.803783,0.9910773,-0.99997026,-0.6711787,-0.6726215,0.56364876,0.99895585,-0.9270127,-0.99823713,-0.99700063,-0.48761606,0.99670124,0.99774855,-0.9925683,0.99685925,-0.9710154,-0.9998912,0.9720948,0.8825717,0.9692787
-0.9999989,0.99999994,0.9972514,0.4661533,0.97912365,0.31381667,-0.8471215,0.23245823,-1.0,-0.48541594,0.943296,0.9950168,0.9999523,-0.99995327,-0.9999489,-0.99911994,-0.9332516,0.9967068,0.99997187,-0.99991244,0.9999923,-0.9776587,-1.0,0.99823093,0.99547124,0.9999049
-0.9999607,0.99998933,0.9995163,0.985102,0.9770011,-0.97616524,-0.5053142,0.9214016,-0.9999936,-0.26619047,0.74035925,0.9996028,0.9999995,-0.9998674,-0.99999976,-0.9995891,-0.6645937,0.9989357,0.9999844,-0.99999297,0.99999404,-0.99016434,-0.99998665,0.99880683,0.9777378,0.9962703
-0.99989295,0.9999822,0.9996914,0.9003728,0.9808785,-0.7414431,-0.0677433,0.9143076,-0.99999565,-0.51103115,0.6148217,0.99867564,0.9999963,-0.9998083,-0.99999696,-0.9997313,-0.694662,0.9992368,0.9999581,-0.99995846,0.9999871,-0.9886276,-0.999974,0.9985557,0.9741235,0.99333787
-0.9997464,0.9999736,0.9999776,0.9989898,0.5063574,-0.9993337,-0.19028772,0.99337363,-0.99998635,-0.7602299,-0.039322685,0.9999966,0.99999994,-0.9997603,-1.0,-0.99997467,0.1536054,0.9995591,0.9999991,-0.9999995,0.9999999,-0.8534211,-0.99990624,0.9991566,0.971704,0.9902919
0.9452939,0.6049343,0.99998873,-0.8699981,-0.4708841,0.99566394,0.9977521,0.9999708,0.94322693,-0.9812677,-0.99286366,-0.60079694,-0.50806946,0.9915863,0.4471359,-0.9957358,0.35077262,0.8807822,0.7119766,0.5788107,0.30037197,-0.22784062,0.87429786,0.13168934,-0.84984374,-0.91097903
-0.9998653,0.99997884,0.99872917,0.7750997,0.9911416,-0.36171904,0.11474129,0.8650997,-0.999941,0.25359204,0.8151949,0.94926345,0.99999535,-0.9966774,-0.9999926,-0.9989163,-0.78068584,0.9968299,0.9999565,-0.9999617,0.99989337,-0.9932491,-0.99995315,0.9839377,0.7542138,0.984638
-0.97289294,0.9219051,0.9611613,-0.98119843,-0.9766067,0.99413997,0.9977861,0.9999814,-0.8843941,-0.99544865,-0.99922746,-0.992359,-0.9997879,0.9998604,0.99947,-0.34256932,0.98462737,0.9956149,-0.9985596,0.9996803,-0.99951667,0.87320334,-0.8970227,0.8146067,0.31073713,0.51800627
-0.99989724,0.99998885,0.9999289,0.99238706,0.8666768,-0.99064946,-0.15266597,0.9921046,-0.9999797,-0.7736768,0.1394611,0.9999013,0.9999995,-0.9994997,-0.9999999,-0.99986684,-0.382184,0.9992952,0.99999094,-0.9999937,0.999998,-0.96391433,-0.9999173,0.99854445,0.9727677,0.9918399
-0.9999687,0.9999857,0.9986034,0.989154,0.9889014,-0.9851911,-0.7109373,0.7479858,-0.9999937,0.17735171,0.88534826,0.99944544,0.99999976,-0.9999305,-0.99999976,-0.9990394,-0.7180055,0.99857634,0.99997914,-0.99999475,0.9999898,-0.99456346,-0.99999195,0.99901944,0.9796155,0.9969766
-0.9964796,0.99928707,0.9999905,0.6576034,0.19924353,0.75988907,0.92527556,0.9996167,-0.9997233,-0.7888712,-0.98523456,0.97368854,0.98859596,-0.93934166,-0.9903621,-0.99982166,0.03267131,0.997225,0.997249,-0.90245473,0.9992718,-0.7921298,-0.9994268,0.9934507,0.96173096,0.9029407
-0.869419,0.9904211,0.9999183,-0.9935773,-0.62487227,0.99979085,0.99892235,0.9999878,-0.9710551,-0.9648582,-0.99934334,-0.98399764,-0.773514,0.99854046,0.942201,-0.99566144,0.8005638,0.93527454,0.66026187,0.7794602,-0.30932945,0.4687103,-0.97249025,-0.14530581,-0.82220215,0.41273573
-0.9999862,0.9999832,0.99381906,0.985996,0.9965774,-0.9809325,-0.755331,0.10388899,-0.9999962,0.7423627,0.9445019,0.99796426,0.9999992,-0.99993676,-0.99999964,-0.99480146,-0.8421005,0.9981624,0.9999058,-0.9999909,0.9999434,-0.996645,-0.99999624,0.998694,0.9734353,0.9974364
-0.99988204,0.99998575,0.99992555,0.9948526,0.8717328,-0.9955558,-0.27798206,0.989095,-0.99998456,-0.5108137,0.38298413,0.99997216,0.9999999,-0.99980783,-0.99999994,-0.9999178,-0.42884514,0.9991463,0.9999971,-0.9999987,0.99999946,-0.9668167,-0.99996585,0.9991349,0.970454,0.99557334
-0.9999999,1.0,0.15978684,-0.02950863,0.70557636,-0.25542912,-0.9496452,-0.88847643,-1.0,-0.8893189,0.9577257,0.9434506,0.28279027,-0.9999662,-0.47886705,-0.71290356,-0.23347878,0.9998654,0.7708555,-0.2063588,0.94774145,-0.6622356,-1.0,0.99999607,0.99998474,0.9999955
-0.24454778,0.9814169,0.99998665,-0.5640985,-0.26603156,0.9492846,0.99266875,0.99992573,0.11858791,-0.961871,-0.97713214,-0.15996759,0.84525406,0.97800404,-0.84400886,-0.996475,0.36227795,0.9517528,0.9626691,-0.70573914,0.86891073,-0.3370554,-0.112217486,0.31271607,-0.824172,-0.51237756
-0.99997354,0.9999943,0.996879,0.9991735,0.9009654,-0.99895406,-0.96229833,-0.37601233,-0.99999994,0.6957534,0.9639024,0.99997187,0.99999994,-0.99996126,-1.0,-0.9976551,-0.7543598,0.99822205,0.9999939,-0.9999987,0.9999989,-0.97863126,-0.99999917,0.99930567,0.99564636,0.99801844
0.9349972,0.763955,0.9999893,-0.54759395,0.25602296,0.9443376,0.98770463,0.99975103,0.9595034,-0.961636,-0.9511019,0.03880249,0.30757895,0.92939335,-0.34372056,-0.9942079,-0.11558808,0.8999615,0.8358306,-0.009775103,0.698272,-0.55500007,0.8583772,0.42092603,-0.6807926,-0.895018
-0.9999833,0.99999124,0.9771022,0.9997903,0.88989353,-0.9998096,-0.98691577,-0.88996273,-0.9999999,0.8350009,0.95862913,0.9999724,0.9999987,-0.99997056,-1.0,-0.9814378,-0.614968,0.9989939,0.99996185,-0.99999577,0.99998915,-0.9724345,-0.9999992,0.99971825,0.9988783,0.9977327
-0.99990857,0.99996257,0.9988285,0.8258041,0.9956999,-0.35648295,-0.3916672,0.644918,-0.9999954,0.23139611,0.5584721,0.9847146,0.99995023,-0.99974424,-0.9999758,-0.99762833,-0.8554528,0.9985194,0.9993987,-0.9995224,0.9996848,-0.9974439,-0.99996847,0.9982092,0.9818224,0.98886067
0.5085324,0.92326266,0.9999946,-0.7395458,-0.49750844,0.98580384,0.9960599,0.99997556,0.41839185,-0.963733,-0.9925606,-0.13268329,0.52755374,0.9764315,-0.43388432,-0.99806446,0.3493138,0.9473523,0.947927,-0.22475924,0.8404457,-0.3663328,0.1830367,0.40677524,-0.7588829,-0.6612003
-0.99994993,0.9999693,0.9977999,0.9948498,0.9916038,-0.99531466,-0.8566826,0.5792435,-0.99998814,0.6762041,0.8982317,0.9996482,0.99999976,-0.99995655,-0.99999994,-0.99810433,-0.75591433,0.9973869,0.9999738,-0.99999696,0.9999882,-0.99688864,-0.999991,0.9993381,0.9817493,0.9970622
0.5682334,0.8549958,0.99998003,-0.96500385,-0.7740925,0.99863493,0.99921715,0.9999927,0.76269615,-0.98441285,-0.99853146,-0.94548595,-0.6676098,0.9994806,0.72634053,-0.99419147,0.80644274,0.89417666,0.5209239,0.69918823,-0.2334144,0.36989632,0.67318034,-0.48211583,-0.9473144,-0.8415306
-0.99973994,0.99996907,0.999977,0.9995832,0.3167397,-0.99972427,-0.35650146,0.98804283,-0.99999195,-0.76439595,-0.029368645,0.9999983,1.0000001,-0.99977773,-1.0,-0.9999735,0.3272534,0.999644,0.9999995,-0.99999976,0.9999999,-0.7768026,-0.9999055,0.99917364,0.97855973,0.9870697
-0.9999962,0.99999815,0.97000974,0.99263877,0.99283594,-0.98571336,-0.96263784,-0.71971256,-0.9999999,0.90986425,0.987108,0.9990437,0.9999986,-0.99996084,-0.99999976,-0.96481305,-0.9584623,0.99693096,0.9998788,-0.99998695,0.99997145,-0.99733746,-0.99999976,0.9990736,0.99592125,0.99934834
-0.9999894,0.99998677,0.99177897,0.9887833,0.9966347,-0.9840969,-0.81156605,-0.029027998,-0.99999744,0.82378775,0.9408423,0.9978944,0.9999989,-0.99992704,-0.9999997,-0.9896625,-0.8843412,0.997942,0.9998479,-0.9999862,0.99991935,-0.99718034,-0.9999972,0.9986318,0.97978723,0.9975833
-0.99938214,0.9999682,0.99998903,0.8523868,0.84314495,-0.55856234,0.54036844,0.9973416,-0.9999827,-0.78992045,-0.68715066,0.9993371,0.99998605,-0.99818957,-0.99998826,-0.9999561,-0.6267053,0.99944293,0.99995804,-0.9998836,0.9999917,-0.96742266,-0.9997561,0.9976827,0.96817565,0.97836185
-0.99947,0.9999638,0.99999034,0.9983627,0.24864341,-0.9985797,0.039546877,0.9962282,-0.9999855,-0.76803637,-0.45070064,0.999997,0.9999997,-0.9995505,-1.0,-0.99998194,0.11528278,0.9995613,0.9999987,-0.9999989,1.0,-0.7970925,-0.9998295,0.9990939,0.9719208,0.9849153
-0.99982667,0.9999817,0.99995774,0.9974346,0.7552556,-0.9981633,-0.23103866,0.9923799,-0.999984,-0.62547755,0.2005962,0.99999034,0.99999994,-0.99979407,-1.0,-0.99995273,-0.203531,0.99933076,0.9999984,-0.99999946,0.9999999,-0.93653524,-0.99994844,0.9991961,0.9704791,0.99428564
-0.9998464,0.9999831,0.9999652,0.99516696,0.81688017,-0.99493885,-0.20392017,0.99496514,-0.9999751,-0.38861892,-0.12166574,0.99997,0.99999976,-0.99957836,-0.9999998,-0.9999158,-0.5006478,0.9989774,0.99999475,-0.9999976,0.9999992,-0.96818024,-0.99993324,0.99900705,0.96993166,0.99310684
-0.9809028,0.9996192,0.9999756,-0.92892724,0.6643661,0.9938669,0.9896758,0.99991596,-0.99672735,-0.82337606,-0.9735929,-0.25209057,0.99940133,0.7600413,-0.990778,-0.9999114,-0.37895897,0.9930957,0.9997689,-0.99744976,0.998602,-0.82615083,-0.9944378,0.39111674,-0.4580973,0.75954604
-0.99999774,0.99999976,0.99869287,-0.4740718,0.86773026,0.97269404,-0.29827717,0.78402257,-1.0,-0.4893451,0.32732078,0.923598,0.98434275,-0.9994985,-0.9743627,-0.9988467,-0.82695144,0.99572474,0.9993013,-0.9830099,0.9998322,-0.8535846,-1.0,0.9982396,0.9969211,0.99981374
-0.99969584,0.9999608,0.9998785,0.6248494,0.9651615,0.32044372,0.53636116,0.9932409,-0.9999603,-0.45622483,-0.6881235,0.9525924,0.99978954,-0.98499894,-0.9997592,-0.99922,-0.7274254,0.99818176,0.99952215,-0.998357,0.9995687,-0.9879334,-0.99976766,0.9892241,0.93684566,0.96434855
-0.9706384,0.999209,0.99999815,0.39619717,-0.049856845,0.3476034,0.9445394,0.9999466,-0.9852586,-0.75690514,-0.9788992,0.9588182,0.9996032,-0.077857725,-0.9990873,-0.99988,-0.3396262,0.99368095,0.9997347,-0.99803096,0.9994744,-0.8451921,-0.98494834,0.8964161,0.15018675,0.69344056
-0.9999987,0.9999988,0.9308307,0.98293924,0.99691486,-0.9615233,-0.9303058,-0.8399062,-0.9999999,0.9515196,0.98813254,0.9959615,0.99999523,-0.9999271,-0.9999983,-0.874088,-0.97909886,0.99731827,0.99943644,-0.9999569,0.99985737,-0.99736387,-1.0,0.9980724,0.9934796,0.9994377
-0.9999822,0.99998397,0.9944045,0.97371787,0.99696964,-0.95322365,-0.7325725,0.044198412,-0.99999475,0.6396022,0.954337,0.9961353,0.99999905,-0.99993086,-0.99999946,-0.99667615,-0.84370816,0.9979639,0.9999345,-0.99998754,0.9999446,-0.997329,-0.9999952,0.99813354,0.9645835,0.9964732
-0.99988735,0.9999814,0.9998739,0.9961065,0.9098776,-0.9968365,-0.47481892,0.9792494,-0.9999846,-0.27665374,0.48809192,0.99996644,0.9999999,-0.9998572,-1.0,-0.9998568,-0.46899083,0.99894613,0.9999959,-0.99999887,0.9999992,-0.9770581,-0.9999702,0.99925035,0.9750536,0.99570715
-0.99996114,0.99999297,0.99977875,0.9784185,0.96120936,-0.959049,-0.22193447,0.9597161,-0.9999943,-0.60203445,0.6947355,0.99965906,0.99999946,-0.9998015,-0.9999997,-0.99982816,-0.6069263,0.9992795,0.99999124,-0.9999933,0.9999971,-0.9827412,-0.99998397,0.998458,0.9693668,0.99559003
-0.9988278,0.99992585,0.9998974,0.5411458,0.96766454,0.35932952,0.5978539,0.99322677,-0.9998135,-0.06047971,-0.7129182,0.91060233,0.9997642,-0.9652459,-0.9996851,-0.9990093,-0.7760971,0.99679285,0.9995438,-0.99825084,0.9993369,-0.99052083,-0.99926347,0.97882617,0.86090285,0.93360907
-0.27616727,0.95746636,0.9999018,-0.91052324,-0.7936582,0.9939585,0.997735,0.99997133,-0.63633645,-0.9890949,-0.99812114,-0.73780334,-0.83889776,0.9946701,0.69060224,-0.98788106,0.8712141,0.9723968,0.18602556,0.84712714,-0.5116161,0.23901692,-0.5879446,0.58051604,-0.60976696,-0.31761134
-0.9998837,0.9999872,0.9999239,0.99409324,0.86974293,-0.99503666,-0.24563037,0.9903084,-0.9999881,-0.59367555,0.358504,0.99997425,1.0,-0.99982154,-1.0,-0.99992025,-0.4211635,0.99920946,0.9999969,-0.9999986,0.99999964,-0.9636525,-0.9999688,0.9991706,0.9737885,0.9961743
-0.9997136,0.9999485,0.99997663,0.999734,0.40543446,-0.9998182,-0.45272812,0.98693615,-0.99998826,-0.6787272,-0.2618608,0.999998,0.9999999,-0.99975437,-1.0,-0.99996,0.360161,0.99960566,0.9999988,-0.99999946,0.99999976,-0.82724977,-0.99983454,0.9992168,0.9813165,0.9813386
-0.99996626,0.9999904,0.99939764,0.9843152,0.9803353,-0.9743961,-0.51911354,0.89920115,-0.99999404,-0.3320555,0.8148403,0.99953663,0.99999964,-0.99988794,-0.9999998,-0.99958694,-0.65997505,0.9990197,0.99998707,-0.9999937,0.9999941,-0.99090046,-0.99998856,0.99874395,0.9768295,0.99642664
0.997222,-0.80964315,0.99841094,-0.98235124,-0.9024612,0.99751705,0.99913234,0.99996644,0.99960756,-0.9990322,-0.9973223,-0.9751846,-0.99959254,0.99972725,0.9973498,-0.8853126,0.92214024,0.78755295,-0.99359864,0.9977563,-0.99687064,0.7048192,0.99877256,-0.19141898,-0.90564436,-0.9881826
0.91624904,0.7345408,0.99996245,-0.8537877,-0.47466552,0.987549,0.9969564,0.9999128,0.9416276,-0.9892144,-0.9861171,-0.618302,-0.7843496,0.99302745,0.63660675,-0.98538697,0.62512225,0.9112341,0.23535685,0.778923,-0.31718424,-0.0010029371,0.8857292,0.222605,-0.8335698,-0.89244103
-0.99991596,0.999991,0.9999294,0.98968315,0.88472027,-0.9875116,-0.09292505,0.9889493,-0.99998915,-0.64481896,0.4281051,0.9999426,0.99999976,-0.99974644,-0.9999999,-0.99992967,-0.47828808,0.99928695,0.9999966,-0.9999978,0.9999995,-0.9644449,-0.9999712,0.9988085,0.9647454,0.99533945
-0.9922837,0.9998119,0.99999785,0.46047434,0.41569522,0.13178952,0.8835484,0.99987644,-0.9974638,-0.5819861,-0.9606008,0.9728866,0.9999034,-0.6886658,-0.9996778,-0.99992746,-0.6011622,0.9968853,0.9999134,-0.99941707,0.99983406,-0.93653244,-0.9963918,0.94081175,0.49882948,0.85613114
-0.99989706,0.99998057,0.9997107,0.9998062,0.5573938,-0.999798,-0.90955913,0.47121704,-0.99999917,0.2622039,0.77741677,0.9999959,0.9999999,-0.99990404,-1.0,-0.9996618,-0.23031434,0.9991567,0.99999833,-0.9999995,0.99999976,-0.90755075,-0.99999094,0.9992386,0.99262565,0.9910919
-0.994353,0.99963766,0.9999952,0.8612931,0.3664246,-0.22786182,0.825229,0.99960494,-0.9997876,-0.82551235,-0.9613796,0.99809855,0.99959534,-0.9893248,-0.9996349,-0.99991924,-0.13041192,0.9984415,0.99967957,-0.99540734,0.999941,-0.8806835,-0.9991651,0.9972378,0.97132033,0.9494557
0.994915,-0.40249822,0.9989746,-0.9612488,-0.78112954,0.993444,0.9985376,0.99988323,0.9985941,-0.9988229,-0.9921857,-0.92879236,-0.99848115,0.9989575,0.99081755,-0.88465804,0.9012165,0.8614075,-0.97872764,0.9944419,-0.99031484,0.55078775,0.9970461,0.12979141,-0.8449588,-0.9772811
-0.9999635,0.9999901,0.99946046,0.9863236,0.97790563,-0.979365,-0.52318305,0.9111424,-0.9999937,-0.3291344,0.8038472,0.9996391,0.99999964,-0.99988997,-0.9999999,-0.99961936,-0.646437,0.9990143,0.99998844,-0.9999947,0.9999954,-0.9902885,-0.9999881,0.99882674,0.976969,0.9965029
0.8325977,0.8477945,0.99999285,-0.8430099,-0.22016114,0.991328,0.9958496,0.99996156,0.76802623,-0.96535295,-0.9909971,-0.41232908,0.0789642,0.9745228,0.106300384,-0.99698275,0.17765163,0.9286851,0.8840543,0.21247639,0.6861041,-0.4690055,0.55813897,0.35804018,-0.76090634,-0.8049389
-0.9999978,0.9999995,0.97614324,0.42478925,0.99520195,0.6145564,-0.91778505,-0.68909836,-1.0,0.69764036,0.9371461,0.9303874,0.9990927,-0.99989605,-0.999739,-0.9747155,-0.97370666,0.99579227,0.99811167,-0.9979155,0.99929565,-0.9970002,-0.9999999,0.9987182,0.997945,0.99957573
-0.9965022,0.99988395,0.99999714,0.79461116,0.31934246,-0.5513521,0.81301856,0.99981594,-0.9985542,-0.64641327,-0.9204564,0.99422413,0.9999847,-0.8334433,-0.9999716,-0.9999497,-0.5555869,0.997377,0.99996614,-0.9999099,0.9999522,-0.9179857,-0.9976072,0.95771414,0.54955053,0.90328103
-0.6429401,0.9876364,0.9999946,-0.8927585,-0.62952894,0.9953287,0.9977451,0.9999905,-0.80650836,-0.9550491,-0.9975386,-0.65337396,0.71701145,0.9914149,-0.47479606,-0.9987978,0.59229213,0.96907395,0.9753012,-0.41675395,0.8810514,-0.18484992,-0.7745309,0.26718554,-0.8341554,-0.170206
-0.9995467,0.9999554,0.99972284,0.5809183,0.91147465,0.08005325,0.7706131,0.996172,-0.99967206,-0.81837255,-0.45112705,0.86768967,0.99971896,-0.7518849,-0.99978626,-0.9962113,-0.28185382,0.99588317,0.99915826,-0.99859136,0.9981227,-0.95514816,-0.9988605,0.95374954,0.42460105,0.9329619
0.9078633,0.7750865,0.9999891,-0.9622298,0.0444421,0.99939024,0.9973786,0.9999706,0.8452541,-0.93762904,-0.996694,-0.83802915,-0.7284021,0.9876017,0.9205699,-0.9986936,-0.3677296,0.8823412,0.8185683,0.756752,0.41947386,-0.51773864,0.4078477,-0.07022741,-0.5882139,-0.8448063
-0.99999493,0.9999946,0.9597145,0.9993028,0.9810656,-0.9992989,-0.97211814,-0.88093585,-1.0,0.941897,0.9789195,0.9998859,0.9999993,-0.99996656,-0.9999998,-0.94252205,-0.89406806,0.9982384,0.99988806,-0.9999953,0.9999807,-0.98822224,-0.9999998,0.99914116,0.9969137,0.99891704
-0.99977386,0.99998385,0.9999757,0.9950449,0.6941318,-0.99578273,0.045160864,0.9959511,-0.9999853,-0.77365947,-0.0047862493,0.99998903,1.0,-0.99971133,-0.99999994,-0.9999713,-0.19501996,0.9994617,0.99999833,-0.9999989,0.9999999,-0.91742474,-0.99993217,0.9991045,0.96790224,0.9936128
-0.95142233,0.99893737,0.9999773,-0.05243271,0.35937056,0.72631705,0.9667245,0.99974614,-0.9337465,-0.91961354,-0.9050253,0.5947702,0.99770504,0.776768,-0.9975989,-0.99871737,-0.062815666,0.98441523,0.9977609,-0.99355453,0.99221635,-0.75725913,-0.88858193,0.6458305,-0.5975439,0.32217377
-0.99944127,0.9999378,0.9999927,0.9997845,-0.14499624,-0.9998723,-0.12959875,0.9939321,-0.9999846,-0.81535697,-0.43772337,0.9999992,0.99999994,-0.99962676,-1.0,-0.99999034,0.5961558,0.99972135,0.99999964,-0.99999976,0.99999994,-0.5300596,-0.9997149,0.99903446,0.96596146,0.97178835
-0.9999997,0.99999964,0.7886007,0.990229,0.58574224,-0.98939276,-0.98768544,-0.7551511,-1.0,0.9517099,0.89502686,0.9989833,0.9993684,-0.9999417,-0.9999592,-0.8334629,-0.7492181,0.9996171,0.9967336,-0.9990197,0.9992632,-0.8847819,-1.0,0.99998677,0.99996084,0.9999566
-0.99873465,0.9999424,0.9999945,0.74951774,0.7487761,-0.20876637,0.7017836,0.998545,-0.99996996,-0.82797754,-0.81803715,0.99881476,0.9999654,-0.99683595,-0.99995536,-0.9999707,-0.57295173,0.9994163,0.99994236,-0.9997096,0.9999866,-0.95188004,-0.9996506,0.9968837,0.9627575,0.9696328
